activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300VZVN841I2ILS84,41540,DE,10005,10005050709,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,1,71,2,1,1,1,2,2,2,205000.0,49.40000,6.750,0.166,2,8401.34,NA,3179.20,1689.20,,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,160,<20%,1,9,2,14,,,,2,,,,,2,2,4,42,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,Yes,1,1,1,,,,,10,,,,1956,7.92,93300,167.89,770,1196,22
2023,549300VZVN841I2ILS84,41540,DE,10005,10005051201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,1,245000.0,75.00000,7.500,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,325000,1,3,3,5,1,NA,193,36,2,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,1513,7.47,93300,128.91,657,2994,21
2023,549300VZVN841I2ILS84,48864,DE,10003,10003010300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,1,1,1,1,2,2,2,295000.0,95.00000,7.375,0.712,2,6266.40,NA,3162.50,1472.50,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,130,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4106,53.39,105700,102.44,1158,1459,61
2023,549300VZVN841I2ILS84,20100,DE,10001,10001043400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,3,0,2,3,31,1,2,2,2,365000.0,97.34000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,97,30%-<36%,3,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,3,,,,5648,33.82,85300,92.36,1708,2226,23
2023,549300VZVN841I2ILS84,41540,DE,10005,10005051201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,1,1,1,2,2,2,245000.0,79.99400,7.450,1.042,2,8652.84,NA,4179.73,830.47,28.70,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,126,20%-<30%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,1513,7.47,93300,128.91,657,2994,21
2023,549300VZVN841I2ILS84,48864,DE,10003,10003016306,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,235000.0,96.50000,7.250,1.401,2,11370.07,NA,4274.29,2884.29,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,164,46,1,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,25-34,55-64,No,No,1,1,3,,,,,10,,,,4598,65.4,105700,106.85,1360,1459,26
2023,549300VZVN841I2ILS84,48864,DE,10003,10003013604,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,32,1,2,2,2,305000.0,80.00000,6.750,0.729,2,12244.10,NA,4442.50,3052.50,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,96,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4156,20.91,105700,105.92,1231,1423,51
2023,549300VZVN841I2ILS84,20100,DE,10001,10001040205,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,295000.0,85.29400,6.750,0.888,2,16995.64,NA,8647.62,7152.62,40.00,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,169,38,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,55-64,No,No,1,1,3,,,,,10,,,,4699,49.48,85300,99.45,1144,1389,16
2023,549300Y5Y88FQLI7VE83,48864,DE,10003,10003013800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,72,2,1,1,1,2,2,2,355000.0,NA,10.250,NA,2,18576.82,NA,13358.46,4804.46,,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5901,48.75,105700,90.39,1180,1499,45
2023,549300IYR2K45YQJGV33,41540,DE,10005,10005050403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,215000.0,NA,6.4,-0.533,2,2772.8,NA,1141.0,,1293.0,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,119,NA,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,<25,<25,No,No,1,1,6,,,,,10,,,,3517,43.87,93300,89,918,1211,35
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001042900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,195000.0,NA,6.28,1.026,2,2841.55,NA,1011.0,,250.0,119,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,196,NA,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5105,23.58,85300,100.77,1505,2040,29
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001040203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,285000.0,NA,7.6,0.496,2,3572.35,NA,1461.0,,250.0,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,129,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,5182,47.2,85300,87.98,1516,1950,20
2023,549300IYR2K45YQJGV33,41540,DE,10005,10005050303,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,2,2,245000.0,NA,6.87,0.922,2,3684.0,NA,1251.0,,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,166,37,2,2,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,2,3,2,2,25-34,>74,No,Yes,1,1,6,,,,,10,,,,2935,26.61,93300,97.71,673,1424,30
2023,549300IYR2K45YQJGV33,41540,DE,10005,10005051702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Sex Not Available,1,0,2,1,1,1,2,2,1,445000.0,NA,8.3,NA,3,NA,NA,NA,NA,NA,288,NA,NA,2,2,2,2,895000,1,3,3,5,1,NA,NA,NA,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,6577,20.43,93300,89.22,1696,2259,23
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001041900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,145000.0,NA,7.33,1.032,2,2820.16,NA,776.0,,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,142,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,5289,17.62,85300,103.32,1760,2179,26
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001042802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,135000.0,NA,7.34,1.708,2,2231.68,NA,754.0,,92.4,240,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,173,NA,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5612,30.2,85300,120.51,1620,2330,28
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001042000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,119,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,52,NA,2,2,2,,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,3,2,2,25-34,25-34,No,No,1,1,6,,,,,1,6,,,3064,17.13,85300,110.11,1052,1291,28
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001043100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,265000.0,NA,6.61,0.728,2,5165.2,NA,2361.0,,,120,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,185,20%-<30%,2,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,2573,12.67,85300,127.01,761,1152,26
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001042801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,445000.0,NA,6.91,0.562,2,5295.51,NA,2299.75,,,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,199,NA,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,6,,,,,10,,,,2007,14.3,85300,97.23,580,896,30
2023,549300IYR2K45YQJGV33,48864,DE,10003,10003016609,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,735000.0,NA,6.55,0.653,2,7529.32,NA,3740.0,,2.4,84,NA,NA,2,2,1,2,925000,1,1,3,5,1,NA,155,39,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5595,19.77,105700,156.04,1606,1637,24
2023,549300IYR2K45YQJGV33,41540,DE,10005,10005050303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,265000.0,NA,7.26,0.672,2,2962.66,NA,1388.5,,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,88,38,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,2935,26.61,93300,97.71,673,1424,30
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001040502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,2,115000.0,NA,7.16,1.065,2,2992.2,NA,611.0,,,180,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,197,<20%,2,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,2645,53.27,85300,94.94,708,956,25
2023,549300IYR2K45YQJGV33,41540,DE,10005,10005051307,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Sex Not Available,3,0,2,1,31,1,2,2,2,235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,119,NA,2,2,2,,,,,2,,,,,2,2,6,,,,,5,,,,,2,2,3,1,2,2,35-44,>74,No,Yes,1,1,6,,,,,1,9,,,2975,7.93,93300,100.46,1138,2533,15
2023,549300IYR2K45YQJGV33,41540,DE,10005,10005050501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,655000.0,NA,7.05,0.542,2,7154.79,NA,3573.44,,247.44,240,NA,NA,2,2,2,2,925000,1,1,3,5,1,NA,252,NA,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4201,35.73,93300,98.58,1156,1567,31
2023,549300IYR2K45YQJGV33,48864,DE,10003,10003016901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,2,445000.0,NA,7.17,0.525,2,6400.8,NA,3260.0,,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,145,39,2,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,2364,12.56,105700,113,692,787,39
2023,549300IYR2K45YQJGV33,41540,DE,10005,10005050101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,1,2,2,2,155000.0,NA,7.37,0.811,3,3190.5,NA,801.0,,36.9,240,NA,NA,2,2,2,2,285000,1,2,3,5,1,NA,95,38,2,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4013,21.85,93300,100.07,1252,1568,28
2023,549300IYR2K45YQJGV33,41540,DE,10005,10005050407,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,2,2,2,1,75000.0,NA,9.0,NA,3,NA,NA,NA,NA,NA,118,NA,NA,2,2,2,2,445000,2,3,1,1,2,NA,NA,NA,9,2,4,,,,,2,,,,,3,1,7,,,,,2,,,,,3,1,4,1,3,1,8888,35-44,NA,No,1,1,6,,,,,10,,,,5238,47.35,93300,92.74,1590,1998,27
2023,549300IYR2K45YQJGV33,48864,DE,10003,10003016904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,725000.0,NA,7.31,0.215,2,8452.38,NA,4681.0,,,360,NA,NA,2,2,2,2,965000,1,1,3,5,1,NA,246,30%-<36%,2,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3096,43.8,105700,112.75,444,507,33
2023,549300IYR2K45YQJGV33,20100,DE,10001,10001041802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,2,2,175000.0,NA,7.46,0.506,2,4264.4,NA,911.0,,,240,NA,NA,2,2,2,2,955000,1,1,3,5,3,NA,62,NA,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,6720,47.16,85300,143.19,1290,2290,18
2023,549300TQWW6MLVH6KY61,48864,DE,10003,10003013508,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,4,0,2,1,1,1,2,2,2,545000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,210,NA,9,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5655,26.58,105700,173.27,1934,2032,35
2023,549300TQWW6MLVH6KY61,48864,DE,10003,10003014811,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,105000.0,89.59,1.99,-6.24,2,NA,NA,NA,NA,NA,360,NA,3,2,2,2,1,335000,1,1,3,5,1,NA,105,42,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6677,45.07,105700,135.37,1955,2178,20
2023,5493000SW5GLNL7VNX12,48864,DE,10003,10003010105,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,3,2,1,1,1,2,2,2,245000.0,80.0,5.875,-0.3,2,2749.9,NA,795.0,300.0,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,52,43,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,2,2,,,,,10,,,,2916,64.99,105700,108.9,402,619,53
2023,5493000SW5GLNL7VNX12,48864,DE,10003,10003012400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,225000.0,85.0,6.0,-0.407,2,3255.63,NA,495.0,,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,77,30%-<36%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,2,2,,,,,10,,,,4637,49.43,105700,89.26,1301,1851,68
2023,5493000SW5GLNL7VNX12,20100,DE,10001,10001040201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,285000.0,95.0,5.5,-0.251,2,2752.87,NA,495.0,,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,85,36,2,10,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,2,,,,,10,,,,5446,39.52,85300,110.7,1182,1727,29
2023,5493000SW5GLNL7VNX12,48864,DE,10003,10003011100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,485000.0,90.0,5.875,-0.447,2,3701.24,NA,495.0,,,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,173,30%-<36%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,2,2,,,,,10,,,,2654,14.77,105700,139.6,951,1146,61
2023,5493000SW5GLNL7VNX12,48864,DE,10003,10003016200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,6,2,1,1,1,2,2,2,265000.0,80.0,6.875,0.604,2,3387.58,NA,1155.0,660.0,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,92,41,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,2,2,,,,,10,,,,3051,35.3,105700,102.99,540,883,44
2023,5493000SW5GLNL7VNX12,48864,DE,10003,10003016308,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,3,2,1,31,1,2,2,2,295000.0,55.0,7.125,0.417,2,3872.37,NA,861.25,366.25,52.96,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,134,41,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,2,,,,,10,,,,3728,79.88,105700,132.82,821,895,27
2023,5493000SW5GLNL7VNX12,48864,DE,10003,10003016301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,295000.0,70.0,5.875,-0.142,2,2598.66,NA,495.0,,,360,NA,60,2,2,2,2,425000,1,1,3,5,1,NA,130,30%-<36%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,2,2,2,,,,,10,,,,7385,54.75,105700,97.65,1611,1831,20
2023,5493000SW5GLNL7VNX12,20100,DE,10001,10001040201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,3,2,1,1,1,2,2,2,305000.0,80.0,7.125,0.094,2,2972.85,NA,495.0,,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,109,20%-<30%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,2,2,,,,,10,,,,5446,39.52,85300,110.7,1182,1727,29
2023,5493000SW5GLNL7VNX12,48864,DE,10003,10003014100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,55000.0,75.0,7.25,0.47,3,4140.15,NA,1620.0,1125.0,119.06,360,NA,NA,2,2,2,2,75000,1,3,3,5,1,NA,102,37,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,2,2,,,,,10,,,,4985,50.35,105700,59.47,1078,1454,55
2023,5493000SW5GLNL7VNX12,48864,DE,10003,10003016404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,145000.0,50.0,6.875,-0.493,2,2606.82,NA,495.0,,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,70,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,2,2,,,,,10,,,,3334,30.26,105700,95.85,812,1107,48
2023,549300VZVN841I2ILS84,20100,DE,10001,10001041500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,3,2,1,1,1,2,2,1,245000.0,70.00000,7.500,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,345000,1,3,3,5,1,NA,92,30%-<36%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,,,,,10,,,,4085,57.28,85300,74.21,765,1178,55
2023,549300VZVN841I2ILS84,48864,DE,10003,10003012000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,345000.0,95.00000,6.825,0.360,2,8866.02,NA,5724.38,4334.38,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,135,37,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4334,38.81,105700,76.13,1355,1649,55
2023,549300VZVN841I2ILS84,48864,DE,10003,10003014809,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,1,1,1,2,2,2,255000.0,102.66000,7.750,1.536,2,6017.05,NA,2775.25,,69.90,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,66,44,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,8360,51.56,105700,99.92,2154,2676,23
2023,549300VZVN841I2ILS84,48864,DE,10003,10003015900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,2,1,1,1,2,2,2,315000.0,95.00000,6.450,-0.187,2,17417.89,NA,9474.41,11179.41,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,57,48,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,3344,55.83,105700,85.78,938,1174,61
2023,549300VZVN841I2ILS84,48864,DE,10003,10003013700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,425000.0,96.50000,6.750,0.766,2,13554.74,NA,2009.32,298.98,,360,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,101,44,3,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,4071,52.69,105700,75.76,706,845,53
2023,549300VZVN841I2ILS84,48864,DE,10003,10003002400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,275000.0,99.21100,7.375,1.017,2,6823.27,NA,2843.75,,80.90,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,79,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4250,60.47,105700,66.31,998,1843,76
2023,549300VZVN841I2ILS84,48864,DE,10003,10003012400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,185000.0,96.50000,7.250,1.341,2,8991.79,NA,3147.89,1757.89,199.00,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,92,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,35-44,55-64,No,No,1,1,3,,,,,10,,,,4637,49.43,105700,89.26,1301,1851,68
2023,549300VZVN841I2ILS84,48864,DE,10003,10003013607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,315000.0,74.02400,6.950,0.459,2,8741.01,NA,5151.63,3761.63,186.89,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,95,42,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,45-54,No,No,1,1,1,,,,,10,,,,6255,33.96,105700,103.93,1743,1812,39
